"ID","scenario","region","soiltype","initdenres_collapsed","year","crop","ww_yield_mean","ww_yield_sd","ww_yield_se","ww_yield_n","ww_yield_ci_l","ww_yield_ci_u","prod_cost_mean","prod_cost_sd","prod_cost_se","prod_cost_n","prod_cost_ci_l","prod_cost_ci_u"
"MIT_c_l_HD-HR_5","MIT","central","light","HD-HR",5,"springbarley",0,0,0,74,0,0,-5.22478262706455,0.0865278578740304,0.0100586591634168,74,-5.24449759902484,-5.20506765510425
"MIT_c_l_HD-HR_6","MIT","central","light","HD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_e_h_HD-HR_1","MIT","east","heavy","HD-HR",1,"springlinseed",0,0,0,74,0,0,-8.2175,0.149513663644625,0.0173806103586253,74,-8.25156599630291,-8.1834340036971
"MIT_e_h_HD-HR_2","MIT","east","heavy","HD-HR",2,"springbeans",0,0,0,74,0,0,-7.52915658950404,0.152420818712852,0.0177185602707688,74,-7.56388496763475,-7.49442821137333
"MIT_e_h_HD-HR_3","MIT","east","heavy","HD-HR",3,"winterwheat",8.88365193117382,0.0737015204075741,0.00856762771920989,74,8.86685938084417,8.90044448150347,8.88365193117382,0.0737015204075741,0.00856762771920989,74,8.86685938084417,8.90044448150347
"MIT_e_h_HD-HR_4","MIT","east","heavy","HD-HR",4,"springbarley",0,0,0,74,0,0,-8.36076453381002,0.195448084144531,0.0227203782788051,74,-8.40529647523648,-8.31623259238356
"MIT_e_h_HD-HR_5","MIT","east","heavy","HD-HR",5,"winterwheat",7.88675742001545,0.056914630279239,0.00661619137993901,74,7.87378968491077,7.89972515512013,0.380262308379939,0.043866032316995,0.00509932267791074,74,0.370267635931234,0.390256980828644
"MIT_e_h_HD-HR_6","MIT","east","heavy","HD-HR",6,"springlinseed",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_e_m_HD-HR_1","MIT","east","medium","HD-HR",1,"springlinseed",0,0,0,74,0,0,-7.285,0.13189420833297,0.0153323902826931,74,-7.31505148495408,-7.25494851504592
"MIT_e_m_HD-HR_2","MIT","east","medium","HD-HR",2,"springbeans",0,0,0,74,0,0,-6.41827795308764,0.208690320537799,0.0242597569912099,74,-6.46582707679041,-6.37072882938487
"MIT_e_m_HD-HR_3","MIT","east","medium","HD-HR",3,"winterwheat",7.72097571510384,0.156737032466605,0.0182203099279561,74,7.68526390764505,7.75668752256264,7.72097571510384,0.156737032466605,0.0182203099279561,74,7.68526390764505,7.75668752256264
"MIT_e_m_HD-HR_4","MIT","east","medium","HD-HR",4,"springbarley",0,0,0,74,0,0,-6.95153772695893,0.211041988645229,0.0245331328558077,74,-6.99962266735631,-6.90345278656154
"MIT_e_m_HD-HR_5","MIT","east","medium","HD-HR",5,"winterwheat",6.76198197679115,0.1967124334608,0.0228673559013686,74,6.71716195922447,6.80680199435784,0.308827033002248,0.127945560468396,0.0148733692922056,74,0.279675229189525,0.337978836814971
"MIT_e_m_HD-HR_6","MIT","east","medium","HD-HR",6,"springlinseed",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_e_l_HD-HR_1","MIT","east","light","HD-HR",1,"springlinseed",0,0,0,74,0,0,-5.9475,0.107226970896651,0.0124648821763879,74,-5.97193116906572,-5.92306883093428
"MIT_e_l_HD-HR_2","MIT","east","light","HD-HR",2,"driedpeas",0,0,0,74,0,0,-5.19379860018414,0.172162074002903,0.0200134345840762,74,-5.23302493196893,-5.15457226839935
"MIT_e_l_HD-HR_3","MIT","east","light","HD-HR",3,"winterwheat",6.36166153417706,0.0925719434122159,0.0107612698355966,74,6.34056944529929,6.38275362305483,6.36166153417706,0.0925719434122159,0.0107612698355966,74,6.34056944529929,6.38275362305483
"MIT_e_l_HD-HR_4","MIT","east","light","HD-HR",4,"sugarbeet",0,0,0,74,0,0,-5.63047603709118,0.178172069074123,0.0207120823199675,74,-5.67107171843832,-5.58988035574405
"MIT_e_l_HD-HR_5","MIT","east","light","HD-HR",5,"springbarley",0,0,0,74,0,0,-5.22478262706455,0.0865278578740304,0.0100586591634168,74,-5.24449759902484,-5.20506765510425
"MIT_e_l_HD-HR_6","MIT","east","light","HD-HR",6,"winterwheat",5.67445899599592,0.071497406741816,0.00831140471004253,74,5.65816864276424,5.69074934922761,5.67445899599592,0.071497406741816,0.00831140471004253,74,5.65816864276424,5.69074934922761
