"ID","scenario","region","soiltype","initdenres_collapsed","year","crop","fertcost","seedcost","herbcost","sundry","varcost","wtd_yield_mean","wtd_yield_sd","wtd_yield_se","wtd_yield_n","wtd_yield_ci_l","wtd_yield_ci_u","wtd_gp_mean","wtd_gp_sd","wtd_gp_se","wtd_gp_n","wtd_gp_ci_l","wtd_gp_ci_u","wtd_output_mean","wtd_output_sd","wtd_output_se","wtd_output_n","wtd_output_ci_l","wtd_output_ci_u","wtd_fuelcost_mean","wtd_fuelcost_sd","wtd_fuelcost_se","wtd_fuelcost_n","wtd_fuelcost_ci_l","wtd_fuelcost_ci_u","wtd_labcost_mean","wtd_labcost_sd","wtd_labcost_se","wtd_labcost_n","wtd_labcost_ci_l","wtd_labcost_ci_u","wtd_opscost_mean","wtd_opscost_sd","wtd_opscost_se","wtd_opscost_n","wtd_opscost_ci_l","wtd_opscost_ci_u","wtd_opp_cost_mean","wtd_opp_cost_sd","wtd_opp_cost_se","wtd_opp_cost_n","wtd_opp_cost_ci_l","wtd_opp_cost_ci_u"
"BAU_n_m_HD-HR_5","BAU","north","medium","HD-HR",5,"winterwheat",191.76,72,171.09,182,616.85,6.4531549437889,0.0993070299640241,0.0115442077439795,74,6.4305282966107,6.4757815909671,607.492183057915,17.902161080203,2.0810839539851,74,603.413258508104,611.571107607726,1400.69962815005,18.1231665200904,2.10677531452155,74,1396.57034853359,1404.82890776651,114.451549299205,0.179915090045859,0.0209147043922128,74,114.410556478597,114.492542119814,61.9058957929295,0.0412054323961689,0.00479003421947271,74,61.8965073258593,61.9152842599997,176.357445092135,0.221011930560809,0.025692115061907,74,176.307088546613,176.407801637656,0,0,0,74,0,0
"BAU_n_m_HD-HR_6","BAU","north","medium","HD-HR",6,"wosr",202.3,23.49,67.26,192,485.05,2.86,0,0,74,2.86,2.86,404.05,0,0,74,404.05,404.05,1181.1,0,0,74,1181.1,1181.1,189,0,0,74,189,189,103,0,0,74,103,103,292,0,0,74,292,292,0,0,0,74,0,0
"BAU_n_l_HD-HR_1","BAU","north","light","HD-HR",1,"winterwheat",142.06,72,171.09,182,567.15,5.9475,0.107226970896651,0.0124648821763879,74,5.92306883093428,5.97193116906572,601.77,19.4679878803535,2.26310762218438,74,597.334309060519,606.205690939481,1308.4175,19.5691738951433,2.27487025747759,74,1303.95875429534,1312.87624570466,90.75,0.0503413008904436,0.0058520573598062,74,90.7385299675748,90.7614700324252,48.75,0.0503413008904436,0.0058520573598062,74,48.7385299675748,48.7614700324252,139.5,0.100682601780887,0.0117041147196124,74,139.47705993515,139.52294006485,0,0,0,74,0,0
"BAU_n_l_HD-HR_2","BAU","north","light","HD-HR",2,"winterwheat",142.06,72,171.09,182,567.15,5.19379860018414,0.172162074002903,0.0200134345840762,74,5.15457226839935,5.23302493196893,456.407969187998,31.184043228055,3.62507139174658,74,449.302829260175,463.513109115821,1170.86910561307,31.4192844483876,3.65241762814546,74,1163.71036706191,1178.02784416424,95.6555682125381,0.117919916612133,0.0137079118670285,74,95.6287007052788,95.6824357197975,51.6555682125381,0.117919916612133,0.0137079118670285,74,51.6287007052788,51.6824357197975,147.311136425076,0.235839833224294,0.0274158237340603,74,147.257401410557,147.364871439595,0,0,0,74,0,0
"BAU_n_l_HD-HR_3","BAU","north","light","HD-HR",3,"wosr",202.3,23.49,67.26,192,485.05,2.37,0,0,74,2.37,2.37,262.9,0,0,74,262.9,262.9,1016.95,0,0,74,1016.95,1016.95,174,0,0,74,174,174,95,0,0,74,95,95,269,0,0,74,269,269,0,0,0,74,0,0
"BAU_n_l_HD-HR_4","BAU","north","light","HD-HR",4,"winterwheat",142.06,72,171.09,182,567.15,5.63047603709118,0.178172069074123,0.0207120823199675,74,5.58988035574405,5.67107171843832,544.228246028887,32.2866080506089,3.75324194893047,74,536.871891808983,551.584600248791,1250.55984093558,32.5169756657918,3.78002164023853,74,1243.15099852071,1257.96868335044,90.5928332869096,0.114780313003254,0.0133429403609047,74,90.5666811238022,90.618985450017,48.5928332869096,0.114780313003255,0.0133429403609049,74,48.5666811238022,48.618985450017,139.185666573819,0.229560626006533,0.0266858807218124,74,139.133362247604,139.237970900034,0,0,0,74,0,0
"BAU_n_l_HD-HR_5","BAU","north","light","HD-HR",5,"winterwheat",142.06,72,171.09,182,567.15,5.22478262706455,0.0865278578740304,0.0100586591634168,74,5.20506765510425,5.24449759902484,461.603749249597,15.6980458903766,1.8248607676484,74,458.027022145006,465.180476354188,1176.52239565128,15.7915093087309,1.835725669341,74,1172.92437333938,1180.12041796319,95.8843232008433,0.0468584384988883,0.00544718283071824,74,95.8736467224951,95.8949996791915,51.8843232008433,0.0468584384988873,0.00544718283071813,74,51.8736467224951,51.8949996791915,147.768646401687,0.0937168769977668,0.0108943656614353,74,147.74729344499,147.789999358383,0,0,0,74,0,0
"BAU_n_l_HD-HR_6","BAU","north","light","HD-HR",6,"wosr",202.3,23.49,67.26,192,485.05,2.37,0,0,74,2.37,2.37,262.9,0,0,74,262.9,262.9,1016.95,0,0,74,1016.95,1016.95,174,0,0,74,174,174,95,0,0,74,95,95,269,0,0,74,269,269,0,0,0,74,0,0
"BAU_c_h_HD-HR_1","BAU","central","heavy","HD-HR",1,"winterwheat",191.76,72,171.09,182,616.85,8.2175,0.149513663644625,0.0173806103586253,74,8.1834340036971,8.25156599630291,926.845,27.084626705078,3.14852390072311,74,920.673893154583,933.016106845417,1722.695,27.2859919086398,3.17193213016233,74,1716.47801302488,1728.91198697512,116.5,0.100682601780887,0.0117041147196124,74,116.47705993515,116.52294006485,62.5,0.100682601780894,0.0117041147196132,74,62.4770599351496,62.5229400648504,179,0.201365203561774,0.0234082294392248,74,178.954119870299,179.045880129701,0,0,0,74,0,0
"BAU_c_h_HD-HR_2","BAU","central","heavy","HD-HR",2,"winterwheat",191.76,72,171.09,182,616.85,7.06584665581004,0.242273081562942,0.0281636736628807,74,7.01064585543079,7.12104745618929,722.150690160256,43.8654210947064,5.09925162476294,74,712.15615697572,732.145223344791,1512.51430750669,44.2154030270827,5.13993619800468,74,1502.4400325586,1522.58858245478,113.200967924917,0.245483503512242,0.0285368776338583,74,113.145035644754,113.256900205079,60.3166445818968,0.105431713671048,0.0122561877629738,74,60.2926224538813,60.3406667099122,173.517612506813,0.34877295110258,0.0405440320233885,74,173.438146204048,173.597078809579,0,0,0,74,0,0
"BAU_c_h_HD-HR_3","BAU","central","heavy","HD-HR",3,"wosr",202.3,23.49,67.26,192,485.05,3.35,0,0,74,3.35,3.35,546.2,0,0,74,546.2,546.2,1345.25,0,0,74,1345.25,1345.25,203,0,0,74,203,203,111,0,0,74,111,111,314,0,0,74,314,314,0,0,0,74,0,0
"BAU_c_h_HD-HR_4","BAU","central","heavy","HD-HR",4,"winterwheat",191.76,72,171.09,182,616.85,7.54505261301744,0.248546463660444,0.0288929395186531,74,7.48842245156088,7.601682774474,805.011480677361,45.0431082124133,5.23615497137538,74,794.748616933465,815.274344421257,1599.9737723414,45.3600183417005,5.27299502559902,74,1589.63870209123,1610.30884259158,115.964256538684,0.249964302443536,0.0290577599293069,74,115.907303329222,116.021209748145,62.1480351253585,0.0682021773514816,0.00792834207429692,74,62.1324955748929,62.1635746758241,178.112291664042,0.316917361385364,0.0368408949379702,74,178.040083509964,178.184499818121,0,0,0,74,0,0
"BAU_c_h_HD-HR_5","BAU","central","heavy","HD-HR",5,"winterwheat",191.76,72,171.09,182,616.85,7.07649169883781,0.148565013167075,0.0172703319806169,74,7.0426418481558,7.11034154951982,723.483013432565,26.8806524032545,3.1248123697717,74,717.358381187813,729.607645677318,1514.4606255717,27.1131445168879,3.15183902900815,74,1508.28302107484,1520.63823006855,113.653684264524,0.131435018764563,0.0152790105796301,74,113.623737403788,113.68363112526,60.4739278746067,0.101970025836538,0.0118537747261437,74,60.4506944761435,60.49716127307,174.127612139131,0.232500484886183,0.0270276323748118,74,174.074637979676,174.180586298586,0,0,0,74,0,0
"BAU_c_h_HD-HR_6","BAU","central","heavy","HD-HR",6,"wosr",202.3,23.49,67.26,192,485.05,3.35,0,0,74,3.35,3.35,546.2,0,0,74,546.2,546.2,1345.25,0,0,74,1345.25,1345.25,203,0,0,74,203,203,111,0,0,74,111,111,314,0,0,74,314,314,0,0,0,74,0,0
"BAU_c_m_HD-HR_1","BAU","central","medium","HD-HR",1,"winterwheat",191.76,72,171.09,182,616.85,7.285,0.13189420833297,0.0153323902826931,74,7.25494851504592,7.31505148495408,775.915,23.8184831033058,2.76884241921886,74,770.488068858331,781.341931141669,1552.5125,24.070693020767,2.79816122659149,74,1547.02810399588,1557.99689600412,104,0.201365203561789,0.0234082294392264,74,103.954119870299,104.045880129701,55.75,0.0503413008904436,0.0058520573598062,74,55.7385299675748,55.7614700324252,159.75,0.251706504452232,0.0292602867990326,74,159.692649837874,159.807350162126,0,0,0,74,0,0
"BAU_c_m_HD-HR_2","BAU","central","medium","HD-HR",2,"winterwheat",191.76,72,171.09,182,616.85,6.41827795308764,0.208690320537799,0.0242597569912099,74,6.37072882938487,6.46582707679041,602.034221534496,37.6296233308041,4.37435485902531,74,593.460486010807,610.607957058186,1394.33529269789,38.0851184962321,4.42730509646553,74,1385.65777470882,1403.01281068697,113.767043682779,0.342898425821663,0.039861132330741,74,113.688915863411,113.845171502147,61.6879391347521,0.114102337684411,0.0132641273309627,74,61.6619414451834,61.7139368243208,175.454982817531,0.456674626693131,0.0530873470272916,74,175.350931617358,175.559034017705,0,0,0,74,0,0
"BAU_c_m_HD-HR_3","BAU","central","medium","HD-HR",3,"wosr",202.3,23.49,67.26,192,485.05,2.86,0,0,74,2.86,2.86,404.05,0,0,74,404.05,404.05,1181.1,0,0,74,1181.1,1181.1,189,0,0,74,189,189,103,0,0,74,103,103,292,0,0,74,292,292,0,0,0,74,0,0
"BAU_c_m_HD-HR_4","BAU","central","medium","HD-HR",4,"winterwheat",191.76,72,171.09,182,616.85,6.95153772695893,0.211041988645229,0.0245331328558077,74,6.90345278656154,6.99962266735631,715.694789649188,38.0965300698507,4.42863166495306,74,707.01467158588,724.374907712496,1491.65567561691,38.5157747329332,4.47736786709234,74,1482.88003459741,1500.43131663641,103.490094529979,0.310071035364101,0.0360450257039281,74,103.4194462796,103.560742780359,55.6245459779656,0.108285271493921,0.0125879071219017,74,55.5998736800067,55.6492182759246,159.114640507945,0.418178362286878,0.048612247189607,74,159.019360503453,159.209920512437,0,0,0,74,0,0
"BAU_c_m_HD-HR_5","BAU","central","medium","HD-HR",5,"winterwheat",191.76,72,171.09,182,616.85,6.4531549437889,0.0993070299640241,0.0115442077439795,74,6.4305282966107,6.4757815909671,607.492183057915,17.902161080203,2.0810839539851,74,603.413258508104,611.571107607726,1400.69962815005,18.1231665200904,2.10677531452155,74,1396.57034853359,1404.82890776651,114.451549299205,0.179915090045859,0.0209147043922128,74,114.410556478597,114.492542119814,61.9058957929295,0.0412054323961689,0.00479003421947271,74,61.8965073258593,61.9152842599997,176.357445092135,0.221011930560809,0.025692115061907,74,176.307088546613,176.407801637656,0,0,0,74,0,0
"BAU_c_m_HD-HR_6","BAU","central","medium","HD-HR",6,"wosr",202.3,23.49,67.26,192,485.05,2.86,0,0,74,2.86,2.86,404.05,0,0,74,404.05,404.05,1181.1,0,0,74,1181.1,1181.1,189,0,0,74,189,189,103,0,0,74,103,103,292,0,0,74,292,292,0,0,0,74,0,0
"BAU_c_l_HD-HR_1","BAU","central","light","HD-HR",1,"winterwheat",142.06,72,171.09,182,567.15,5.9475,0.107226970896651,0.0124648821763879,74,5.92306883093428,5.97193116906572,601.77,19.4679878803535,2.26310762218438,74,597.334309060519,606.205690939481,1308.4175,19.5691738951433,2.27487025747759,74,1303.95875429534,1312.87624570466,90.75,0.0503413008904436,0.0058520573598062,74,90.7385299675748,90.7614700324252,48.75,0.0503413008904436,0.0058520573598062,74,48.7385299675748,48.7614700324252,139.5,0.100682601780887,0.0117041147196124,74,139.47705993515,139.52294006485,0,0,0,74,0,0
"BAU_c_l_HD-HR_2","BAU","central","light","HD-HR",2,"winterwheat",142.06,72,171.09,182,567.15,5.19379860018414,0.172162074002903,0.0200134345840762,74,5.15457226839935,5.23302493196893,456.407969187998,31.184043228055,3.62507139174658,74,449.302829260175,463.513109115821,1170.86910561307,31.4192844483876,3.65241762814546,74,1163.71036706191,1178.02784416424,95.6555682125381,0.117919916612133,0.0137079118670285,74,95.6287007052788,95.6824357197975,51.6555682125381,0.117919916612133,0.0137079118670285,74,51.6287007052788,51.6824357197975,147.311136425076,0.235839833224294,0.0274158237340603,74,147.257401410557,147.364871439595,0,0,0,74,0,0
"BAU_c_l_HD-HR_3","BAU","central","light","HD-HR",3,"wosr",202.3,23.49,67.26,192,485.05,2.37,0,0,74,2.37,2.37,262.9,0,0,74,262.9,262.9,1016.95,0,0,74,1016.95,1016.95,174,0,0,74,174,174,95,0,0,74,95,95,269,0,0,74,269,269,0,0,0,74,0,0
"BAU_c_l_HD-HR_4","BAU","central","light","HD-HR",4,"winterwheat",142.06,72,171.09,182,567.15,5.63047603709118,0.178172069074123,0.0207120823199675,74,5.58988035574405,5.67107171843832,544.228246028887,32.2866080506089,3.75324194893047,74,536.871891808983,551.584600248791,1250.55984093558,32.5169756657918,3.78002164023853,74,1243.15099852071,1257.96868335044,90.5928332869096,0.114780313003254,0.0133429403609047,74,90.5666811238022,90.618985450017,48.5928332869096,0.114780313003255,0.0133429403609049,74,48.5666811238022,48.618985450017,139.185666573819,0.229560626006533,0.0266858807218124,74,139.133362247604,139.237970900034,0,0,0,74,0,0
"BAU_c_l_HD-HR_5","BAU","central","light","HD-HR",5,"winterwheat",142.06,72,171.09,182,567.15,5.22478262706455,0.0865278578740304,0.0100586591634168,74,5.20506765510425,5.24449759902484,461.603749249597,15.6980458903766,1.8248607676484,74,458.027022145006,465.180476354188,1176.52239565128,15.7915093087309,1.835725669341,74,1172.92437333938,1180.12041796319,95.8843232008433,0.0468584384988883,0.00544718283071824,74,95.8736467224951,95.8949996791915,51.8843232008433,0.0468584384988873,0.00544718283071813,74,51.8736467224951,51.8949996791915,147.768646401687,0.0937168769977668,0.0108943656614353,74,147.74729344499,147.789999358383,0,0,0,74,0,0
"BAU_c_l_HD-HR_6","BAU","central","light","HD-HR",6,"wosr",202.3,23.49,67.26,192,485.05,2.37,0,0,74,2.37,2.37,262.9,0,0,74,262.9,262.9,1016.95,0,0,74,1016.95,1016.95,174,0,0,74,174,174,95,0,0,74,95,95,269,0,0,74,269,269,0,0,0,74,0,0
"BAU_e_h_HD-HR_1","BAU","east","heavy","HD-HR",1,"winterwheat",191.76,72,171.09,182,616.85,8.2175,0.149513663644625,0.0173806103586253,74,8.1834340036971,8.25156599630291,926.845,27.084626705078,3.14852390072311,74,920.673893154583,933.016106845417,1722.695,27.2859919086398,3.17193213016233,74,1716.47801302488,1728.91198697512,116.5,0.100682601780887,0.0117041147196124,74,116.47705993515,116.52294006485,62.5,0.100682601780894,0.0117041147196132,74,62.4770599351496,62.5229400648504,179,0.201365203561774,0.0234082294392248,74,178.954119870299,179.045880129701,0,0,0,74,0,0
"BAU_e_h_HD-HR_2","BAU","east","heavy","HD-HR",2,"winterwheat",191.76,72,171.09,182,616.85,7.52915658950404,0.152420818712852,0.0177185602707688,74,7.49442821137333,7.56388496763475,806.03262671572,27.5909877447327,3.20738717593483,74,799.746147850888,812.319105580553,1597.06948561221,27.8172064041498,3.23368456093186,74,1590.73146387278,1603.40750735163,113.650787739123,0.126190476766399,0.0146693449560507,74,113.622035823009,113.679539655237,60.537817218669,0.101111993976857,0.011754030548489,74,60.5147793187939,60.560855118544,174.188604957792,0.225606510869589,0.0262262241738216,74,174.137201558411,174.240008357173,0,0,0,74,0,0
"BAU_e_h_HD-HR_3","BAU","east","heavy","HD-HR",3,"wosr",202.3,23.49,67.26,192,485.05,3.35,0,0,74,3.35,3.35,546.2,0,0,74,546.2,546.2,1345.25,0,0,74,1345.25,1345.25,203,0,0,74,203,203,111,0,0,74,111,111,314,0,0,74,314,314,0,0,0,74,0,0
"BAU_e_h_HD-HR_4","BAU","east","heavy","HD-HR",4,"winterwheat",191.76,72,171.09,182,616.85,8.36076453381002,0.195448084144531,0.0227203782788051,74,8.31623259238356,8.40529647523648,952.815184510578,35.4068388411924,4.11596141067156,74,944.747900145662,960.882468875495,1748.8412074354,35.6689891215654,4.14643576176095,74,1740.71419334235,1756.96822152845,116.674683959843,0.137125615009904,0.0159405289561953,74,116.643440523089,116.705927396598,62.5013389649817,0.126389493190233,0.0146924801453926,74,62.4725417038967,62.5301362260666,179.176022924825,0.262163179702232,0.030475850605956,74,179.116290257637,179.235755592013,0,0,0,74,0,0
"BAU_e_h_HD-HR_5","BAU","east","heavy","HD-HR",5,"winterwheat",191.76,72,171.09,182,616.85,7.50649511163551,0.0408801541645002,0.00475222139310645,74,7.49718075770502,7.515809465566,801.267158703418,7.39342427820241,0.859468114572256,74,799.582601198856,802.951716207979,1592.93569468981,7.46052522728073,0.86726844146008,74,1591.23584854454,1594.63554083507,113.95001109442,0.0216873084542133,0.00252109839851117,74,113.945069741559,113.954952447281,60.8685248919681,0.0455077173087709,0.00529016468176585,74,60.8581561691918,60.8788936147443,174.818535986388,0.0671017915217391,0.0078004248198822,74,174.803247153741,174.833824819035,0,0,0,74,0,0
"BAU_e_h_HD-HR_6","BAU","east","heavy","HD-HR",6,"wosr",202.3,23.49,67.26,192,485.05,3.35,0,0,74,3.35,3.35,546.2,0,0,74,546.2,546.2,1345.25,0,0,74,1345.25,1345.25,203,0,0,74,203,203,111,0,0,74,111,111,314,0,0,74,314,314,0,0,0,74,0,0
"BAU_e_m_HD-HR_1","BAU","east","medium","HD-HR",1,"winterwheat",191.76,72,171.09,182,616.85,7.285,0.13189420833297,0.0153323902826931,74,7.25494851504592,7.31505148495408,775.915,23.8184831033058,2.76884241921886,74,770.488068858331,781.341931141669,1552.5125,24.070693020767,2.79816122659149,74,1547.02810399588,1557.99689600412,104,0.201365203561789,0.0234082294392264,74,103.954119870299,104.045880129701,55.75,0.0503413008904436,0.0058520573598062,74,55.7385299675748,55.7614700324252,159.75,0.251706504452232,0.0292602867990326,74,159.692649837874,159.807350162126,0,0,0,74,0,0
"BAU_e_m_HD-HR_2","BAU","east","medium","HD-HR",2,"winterwheat",191.76,72,171.09,182,616.85,6.41827795308764,0.208690320537799,0.0242597569912099,74,6.37072882938487,6.46582707679041,602.034221534496,37.6296233308041,4.37435485902531,74,593.460486010807,610.607957058186,1394.33529269789,38.0851184962321,4.42730509646553,74,1385.65777470882,1403.01281068697,113.767043682779,0.342898425821663,0.039861132330741,74,113.688915863411,113.845171502147,61.6879391347521,0.114102337684411,0.0132641273309627,74,61.6619414451834,61.7139368243208,175.454982817531,0.456674626693131,0.0530873470272916,74,175.350931617358,175.559034017705,0,0,0,74,0,0
"BAU_e_m_HD-HR_3","BAU","east","medium","HD-HR",3,"wosr",202.3,23.49,67.26,192,485.05,2.86,0,0,74,2.86,2.86,404.05,0,0,74,404.05,404.05,1181.1,0,0,74,1181.1,1181.1,189,0,0,74,189,189,103,0,0,74,103,103,292,0,0,74,292,292,0,0,0,74,0,0
"BAU_e_m_HD-HR_4","BAU","east","medium","HD-HR",4,"winterwheat",191.76,72,171.09,182,616.85,6.95153772695893,0.211041988645229,0.0245331328558077,74,6.90345278656154,6.99962266735631,715.694789649188,38.0965300698507,4.42863166495306,74,707.01467158588,724.374907712496,1491.65567561691,38.5157747329332,4.47736786709234,74,1482.88003459741,1500.43131663641,103.490094529979,0.310071035364101,0.0360450257039281,74,103.4194462796,103.560742780359,55.6245459779656,0.108285271493921,0.0125879071219017,74,55.5998736800067,55.6492182759246,159.114640507945,0.418178362286878,0.048612247189607,74,159.019360503453,159.209920512437,0,0,0,74,0,0
"BAU_e_m_HD-HR_5","BAU","east","medium","HD-HR",5,"winterwheat",191.76,72,171.09,182,616.85,6.4531549437889,0.0993070299640241,0.0115442077439795,74,6.4305282966107,6.4757815909671,607.492183057915,17.902161080203,2.0810839539851,74,603.413258508104,611.571107607726,1400.69962815005,18.1231665200904,2.10677531452155,74,1396.57034853359,1404.82890776651,114.451549299205,0.179915090045859,0.0209147043922128,74,114.410556478597,114.492542119814,61.9058957929295,0.0412054323961689,0.00479003421947271,74,61.8965073258593,61.9152842599997,176.357445092135,0.221011930560809,0.025692115061907,74,176.307088546613,176.407801637656,0,0,0,74,0,0
"BAU_e_m_HD-HR_6","BAU","east","medium","HD-HR",6,"wosr",202.3,23.49,67.26,192,485.05,2.86,0,0,74,2.86,2.86,404.05,0,0,74,404.05,404.05,1181.1,0,0,74,1181.1,1181.1,189,0,0,74,189,189,103,0,0,74,103,103,292,0,0,74,292,292,0,0,0,74,0,0
"BAU_e_l_HD-HR_1","BAU","east","light","HD-HR",1,"winterwheat",142.06,72,171.09,182,567.15,5.9475,0.107226970896651,0.0124648821763879,74,5.92306883093428,5.97193116906572,601.77,19.4679878803535,2.26310762218438,74,597.334309060519,606.205690939481,1308.4175,19.5691738951433,2.27487025747759,74,1303.95875429534,1312.87624570466,90.75,0.0503413008904436,0.0058520573598062,74,90.7385299675748,90.7614700324252,48.75,0.0503413008904436,0.0058520573598062,74,48.7385299675748,48.7614700324252,139.5,0.100682601780887,0.0117041147196124,74,139.47705993515,139.52294006485,0,0,0,74,0,0
"BAU_e_l_HD-HR_2","BAU","east","light","HD-HR",2,"winterwheat",142.06,72,171.09,182,567.15,5.19379860018414,0.172162074002903,0.0200134345840762,74,5.15457226839935,5.23302493196893,456.407969187998,31.184043228055,3.62507139174658,74,449.302829260175,463.513109115821,1170.86910561307,31.4192844483876,3.65241762814546,74,1163.71036706191,1178.02784416424,95.6555682125381,0.117919916612133,0.0137079118670285,74,95.6287007052788,95.6824357197975,51.6555682125381,0.117919916612133,0.0137079118670285,74,51.6287007052788,51.6824357197975,147.311136425076,0.235839833224294,0.0274158237340603,74,147.257401410557,147.364871439595,0,0,0,74,0,0
"BAU_e_l_HD-HR_3","BAU","east","light","HD-HR",3,"wosr",202.3,23.49,67.26,192,485.05,2.37,0,0,74,2.37,2.37,262.9,0,0,74,262.9,262.9,1016.95,0,0,74,1016.95,1016.95,174,0,0,74,174,174,95,0,0,74,95,95,269,0,0,74,269,269,0,0,0,74,0,0
"BAU_e_l_HD-HR_4","BAU","east","light","HD-HR",4,"winterwheat",142.06,72,171.09,182,567.15,5.63047603709118,0.178172069074123,0.0207120823199675,74,5.58988035574405,5.67107171843832,544.228246028887,32.2866080506089,3.75324194893047,74,536.871891808983,551.584600248791,1250.55984093558,32.5169756657918,3.78002164023853,74,1243.15099852071,1257.96868335044,90.5928332869096,0.114780313003254,0.0133429403609047,74,90.5666811238022,90.618985450017,48.5928332869096,0.114780313003255,0.0133429403609049,74,48.5666811238022,48.618985450017,139.185666573819,0.229560626006533,0.0266858807218124,74,139.133362247604,139.237970900034,0,0,0,74,0,0
"BAU_e_l_HD-HR_5","BAU","east","light","HD-HR",5,"winterwheat",142.06,72,171.09,182,567.15,5.22478262706455,0.0865278578740304,0.0100586591634168,74,5.20506765510425,5.24449759902484,461.603749249597,15.6980458903766,1.8248607676484,74,458.027022145006,465.180476354188,1176.52239565128,15.7915093087309,1.835725669341,74,1172.92437333938,1180.12041796319,95.8843232008433,0.0468584384988883,0.00544718283071824,74,95.8736467224951,95.8949996791915,51.8843232008433,0.0468584384988873,0.00544718283071813,74,51.8736467224951,51.8949996791915,147.768646401687,0.0937168769977668,0.0108943656614353,74,147.74729344499,147.789999358383,0,0,0,74,0,0
"BAU_e_l_HD-HR_6","BAU","east","light","HD-HR",6,"wosr",202.3,23.49,67.26,192,485.05,2.37,0,0,74,2.37,2.37,262.9,0,0,74,262.9,262.9,1016.95,0,0,74,1016.95,1016.95,174,0,0,74,174,174,95,0,0,74,95,95,269,0,0,74,269,269,0,0,0,74,0,0
"CWW_n_h_LD-LR_1","CWW","north","heavy","LD-LR",1,"winterwheat",243.3,72,458.22,182,955.52,8.96,0,0,74,8.96,8.96,678.68,0,0,74,678.68,678.68,1858.2,0,0,74,1858.2,1858.2,148,0,0,74,148,148,76,0,0,74,76,76,224,0,0,74,224,224,-385.1,0,0,74,-385.1,-385.1
"CWW_n_h_LD-LR_2","CWW","north","heavy","LD-LR",2,"winterwheat",243.3,72,458.22,182,955.52,7.95088925025977,0.0859800374535832,0.00999497633308419,74,7.93129909664693,7.97047940387262,516.819552768566,15.4709006922423,1.79845567471329,74,513.294579646128,520.344525891004,1674.03690986878,15.6916327520604,1.82411525546221,74,1670.46164396808,1677.61217576949,133.823373092405,0.132857507346491,0.0154443715184192,74,133.793102124229,133.853644060581,67.8739840078126,0.088052794717731,0.0102359294707305,74,67.85392158605,67.8940464295752,201.697357100218,0.220829197392683,0.0256708727625921,74,201.647042189603,201.747672010833,-350.901142770983,15.2963672937229,1.77816657925348,74,-354.386349266319,-347.415936275646
"CWW_n_h_LD-LR_3","CWW","north","heavy","LD-LR",3,"winterwheat",243.3,72,458.22,182,955.52,7.76842653224171,0.165808306242574,0.0192748240848113,74,7.73064787703548,7.80620518744794,483.748636543557,29.8617493022655,3.47135784514826,74,476.944775167066,490.552497920047,1640.73890132554,30.2606239720768,3.51772608366854,74,1633.84415820155,1647.63364444953,133.678914094518,0.254323276230839,0.0295644803394272,74,133.620967713053,133.736860475983,67.7913506874613,0.145226927569318,0.0168822874119529,74,67.7582614041338,67.8244399707887,201.470264781979,0.399211198083852,0.0464073591373389,74,201.37930635807,201.561223205888,-62.4513634564434,29.8617493022655,3.47135784514825,74,-69.255224832934,-55.6475020799528
"CWW_n_h_LD-LR_4","CWW","north","heavy","LD-LR",4,"winterwheat",243.3,72,458.22,182,955.52,7.35717092654284,0.225611926839821,0.0262268537675725,74,7.3057662931584,7.40857555992728,408.842772319911,40.6264320323154,4.72272679434293,74,399.586227802999,418.099316836823,1565.68416262739,41.174003957688,4.7863807377099,74,1556.30285638148,1575.06546887331,133.580309169044,0.359215397182913,0.0417579417229368,74,133.498463603267,133.662154734821,67.7410811384393,0.189749049722247,0.0220578789840948,74,67.6978476956305,67.7843145812481,201.321390307484,0.548232416169719,0.0637307238625486,74,201.196478088713,201.446302526254,-559.13866768616,34.9636863001115,4.06444597416758,74,-567.104981795529,-551.172353576792
"CWW_n_h_LD-LR_5","CWW","north","heavy","LD-LR",5,"winterwheat",243.3,72,458.22,182,955.52,7.3249183671893,0.260818871307468,0.0303195779293212,74,7.26549199444783,7.38434473993077,403.031822371672,46.9769231635865,5.46095639321676,74,392.328347840967,413.735296902376,1559.79807835775,47.5993014591709,5.53330640048385,74,1548.9527978128,1570.6433589027,133.529435560629,0.413668531266522,0.048087989982357,74,133.435183100264,133.623688020995,67.7168204254487,0.21066538822779,0.0244893539465305,74,67.6688212917135,67.7648195591839,201.246255986078,0.623283933488406,0.0724552855349869,74,201.104243626429,201.388268345726,-401.296516583838,38.5616156957475,4.48269677077725,74,-410.082602254562,-392.510430913115
"CWW_n_h_LD-LR_6","CWW","north","heavy","LD-LR",6,"winterwheat",243.3,72,458.22,182,955.52,7.13940497688527,0.269352715715126,0.0313116171911186,74,7.07803420719068,7.20077574657986,369.209167205828,48.5035086033373,5.63841834592849,74,358.157867247809,380.260467163848,1525.94432410711,49.1578819637355,5.71448770393163,74,1514.7439282074,1537.14472000681,133.508219264501,0.436917197778335,0.0507905925682978,74,133.408669703067,133.607768825934,67.706937636777,0.219678380510601,0.0255370930174236,74,67.6568849344629,67.7569903390912,201.215156901278,0.655393869384631,0.0761879897631385,74,201.065828441342,201.364485361213,-176.990832794172,48.5035086033373,5.63841834592848,74,-188.042132752191,-165.939532836152
